1624817340000,32698.23262665,32708.69982665,32643.46405200,32643.46405200,0,1624817399999,0,60,0,0,0
1624817400000,32632.29445200,32673.92892000,32629.85861806,32655.38852000,0,1624817459999,0,60,0,0,0
1624817460000,32647.20972000,32679.52248681,32645.83692000,32663.69708681,0,1624817519999,0,60,0,0,0
1624817520000,32663.06188681,32665.12868681,32609.97280000,32649.95891282,0,1624817579999,0,60,0,0,0
1624817580000,32649.93691282,32678.61540000,32649.93691282,32666.91942321,0,1624817639999,0,60,0,0,0
1624817640000,32664.46622321,32666.89262321,32586.51133666,32640.33668398,0,1624817699999,0,60,0,0,0
1624817700000,32641.11268398,32674.80210913,32599.39451600,32621.35650913,0,1624817759999,0,60,0,0,0
1624817760000,32623.74530913,32664.51256765,32621.88530913,32662.44456765,0,1624817819999,0,60,0,0,0
1624817820000,32661.92216765,32665.38267602,32645.00469555,32656.89147602,0,1624817879999,0,60,0,0,0
1624817880000,32655.17067602,32674.29087602,32655.17067602,32674.29087602,0,1624817939999,0,60,0,0,0
1624817940000,32674.29087602,32697.98007128,32669.67747602,32689.74107128,0,1624817999999,0,60,0,0,0
1624818000000,32686.57107128,32718.27322501,32686.57107128,32714.35854530,0,1624818059999,0,60,0,0,0
1624818060000,32722.54654530,32751.79062422,32695.37379472,32746.50721209,0,1624818119999,0,60,0,0,0
1624818120000,32749.67401209,32794.68716398,32748.03401209,32778.78171090,0,1624818179999,0,60,0,0,0
1624818180000,32780.46811090,32788.95811090,32724.57478000,32724.57478000,0,1624818239999,0,60,0,0,0
1624818240000,32724.88718000,32762.86296773,32706.81350861,32708.76610861,0,1624818299999,0,60,0,0,0
1624818300000,32709.54610861,32730.17920000,32687.90710861,32711.44560000,0,1624818359999,0,60,0,0,0
1624818360000,32717.07520000,32740.13631637,32709.37480300,32734.54931637,0,1624818419999,0,60,0,0,0
1624818420000,32732.89651637,32735.99431637,32721.13644649,32721.13644649,0,1624818479999,0,60,0,0,0
1624818480000,32717.03124649,32730.01913529,32716.75733529,32730.00713529,0,1624818539999,0,60,0,0,0
1624818540000,32729.05673529,32760.11849998,32727.44073529,32752.51649998,0,1624818599999,0,60,0,0,0
1624818600000,32749.89529998,32752.41929998,32696.81326912,32698.34160000,0,1624818659999,0,60,0,0,0
1624818660000,32696.73640000,32723.18932000,32673.47600000,32722.87732000,0,1624818719999,0,60,0,0,0
1624818720000,32725.74892000,32771.93080000,32723.40892000,32740.72080000,0,1624818779999,0,60,0,0,0
1624818780000,32746.69920000,32747.20720000,32716.09167600,32731.94767600,0,1624818839999,0,60,0,0,0
1624818840000,32731.79807600,32752.50435363,32729.30047600,32750.45795102,0,1624818899999,0,60,0,0,0
1624818900000,32750.95675102,32752.31675102,32736.28224572,32739.61504572,0,1624818959999,0,60,0,0,0
1624818960000,32739.61384572,32759.54344572,32738.80504572,32757.06384572,0,1624819019999,0,60,0,0,0
1624819020000,32766.97864572,32772.25521335,32759.60544572,32761.46723200,0,1624819079999,0,60,0,0,0
1624819080000,32763.41283200,32803.95024000,32763.41283200,32802.64604043,0,1624819139999,0,60,0,0,0
1624819140000,32808.61364043,32833.76372000,32794.24598019,32833.76372000,0,1624819199999,0,60,0,0,0
1624819200000,32835.49932000,32847.56099676,32806.11958306,32811.52798306,0,1624819259999,0,60,0,0,0
1624819260000,32810.53190658,32811.65190658,32770.74823640,32775.59743640,0,1624819319999,0,60,0,0,0
1624819320000,32776.52163640,32793.35445814,32767.08883640,32793.35445814,0,1624819379999,0,60,0,0,0
1624819380000,32794.71965814,32797.31565814,32778.62508069,32778.96508069,0,1624819439999,0,60,0,0,0
1624819440000,32775.64188069,32794.33985814,32773.63448069,32790.96385814,0,1624819499999,0,60,0,0,0
1624819500000,32790.86905814,32809.17565814,32760.64205814,32761.84205814,0,1624819559999,0,60,0,0,0
1624819560000,32760.21645814,32760.98445814,32714.54300555,32714.54300555,0,1624819619999,0,60,0,0,0
1624819620000,32710.93863140,32710.93863140,32662.47171587,32662.49571587,0,1624819679999,0,60,0,0,0
1624819680000,32662.21611587,32691.60398033,32660.51611587,32673.94958033,0,1624819739999,0,60,0,0,0
1624819740000,32672.93998033,32722.86338033,32661.52358033,32717.28338033,0,1624819799999,0,60,0,0,0
1624819800000,32714.25378033,32738.20238474,32702.21058033,32723.45153474,0,1624819859999,0,60,0,0,0
1624819860000,32723.54123045,32724.23283045,32696.67178388,32705.55944079,0,1624819919999,0,60,0,0,0
1624819920000,32705.05224079,32735.51949042,32705.05224079,32723.93189042,0,1624819979999,0,60,0,0,0
1624819980000,32728.23189042,32757.32641126,32728.23189042,32756.72473532,0,1624820039999,0,60,0,0,0
1624820040000,32756.83873532,32760.67133532,32723.89066469,32723.89066469,0,1624820099999,0,60,0,0,0
1624820100000,32722.11706469,32750.09506385,32717.84499951,32750.09506385,0,1624820159999,0,60,0,0,0
1624820160000,32759.18266385,32761.87481233,32743.66587538,32756.57294409,0,1624820219999,0,60,0,0,0
1624820220000,32756.25894409,32764.67753156,32739.63333156,32739.63333156,0,1624820279999,0,60,0,0,0
1624820280000,32741.52293156,32741.52293156,32719.38921034,32738.90321034,0,1624820339999,0,60,0,0,0
1624820340000,32738.90321034,32762.44926573,32733.56317600,32736.66717600,0,1624820399999,0,60,0,0,0
1624820400000,32732.39077600,32732.39077600,32675.67658388,32710.28656000,0,1624820459999,0,60,0,0,0
1624820460000,32707.66256000,32732.11438790,32706.53056000,32731.47438790,0,1624820519999,0,60,0,0,0
1624820520000,32731.48358790,32795.04471600,32731.48358790,32789.81031600,0,1624820579999,0,60,0,0,0
1624820580000,32789.45471600,32789.45471600,32762.30316000,32767.12525727,0,1624820639999,0,60,0,0,0
1624820640000,32766.42285727,32766.95805727,32745.89864969,32746.48264969,0,1624820699999,0,60,0,0,0
1624820700000,32747.05144969,32747.98744969,32720.02027208,32722.97247208,0,1624820759999,0,60,0,0,0
1624820760000,32723.15327208,32773.12819678,32723.15327208,32760.71759064,0,1624820819999,0,60,0,0,0
1624820820000,32761.92919064,32766.92619064,32736.37579930,32736.37579930,0,1624820879999,0,60,0,0,0
1624820880000,32738.87299930,32744.40419930,32722.20689018,32730.18954781,0,1624820939999,0,60,0,0,0
1624820940000,32731.32594781,32746.04791704,32715.01154781,32723.41049555,0,1624820999999,0,60,0,0,0
1624821000000,32724.07049555,32750.90794699,32724.07049555,32750.90794699,0,1624821059999,0,60,0,0,0
1624821060000,32748.67794699,32775.01622934,32748.31794699,32775.01622934,0,1624821119999,0,60,0,0,0
1624821120000,32776.14902934,32784.87612742,32769.80764232,32769.80764232,0,1624821179999,0,60,0,0,0
1624821180000,32767.58604232,32794.67494400,32763.97004232,32794.67494400,0,1624821239999,0,60,0,0,0
1624821240000,32794.67494400,32797.04757600,32773.74877499,32773.77277499,0,1624821299999,0,60,0,0,0
1624821300000,32773.33877499,32781.29997499,32746.58500000,32755.57712000,0,1624821359999,0,60,0,0,0
1624821360000,32755.57712000,32781.69264000,32755.57712000,32769.15724000,0,1624821419999,0,60,0,0,0
